REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ADJUSTMENT,POLLUTANT,METHODOLOGY,SOURCE,VESSEL,VESSEL_EMISSIONS_SOURCE,TIME_PERIOD,CO2_Emissions,Group
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-02,1256360,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-03,1445537,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-04,1430306,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-05,1487004,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-06,1459155,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-07,1510061,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-08,1507456,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-09,1446305,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-10,1479467,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-11,1298603,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2022-12,1298960,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-01,1398680,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-02,1135821,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-03,1305161,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-04,1235812,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-05,1324604,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-06,1305544,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-07,1316827,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-08,1304318,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-09,1362285,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-10,1335963,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-11,1219000,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2023-12,1289075,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-01,1414214,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-02,1167859,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-03,1328651,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-04,1304654,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-05,1343060,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-06,1351055,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-07,1338749,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-08,1274502,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-09,1282349,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-10,1291776,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-11,1226881,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2024-12,1389870,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-01,636467,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-02,653513,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-03,742589,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-04,671282,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-05,713715,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-06,662777,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-07,691901,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-08,678046,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-09,678095,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-10,720785,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-11,686357,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2019-12,642591,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-01,679861,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-02,666677,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-03,724504,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-04,589281,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-05,646953,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-06,670393,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-07,701365,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-08,698819,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-09,722461,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-10,746591,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-11,742879,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2020-12,710442,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-01,717478,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-02,708032,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-03,819721,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-04,803058,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-05,825547,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-06,827264,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-07,816244,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-08,799083,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-09,817450,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-10,837114,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-11,810490,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2021-12,787296,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-01,785054,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-02,751245,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-03,842809,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-04,810431,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-05,845395,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-06,824816,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-07,820457,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-08,789906,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-09,773253,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-10,829718,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-11,828124,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2022-12,800274,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-01,762904,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-02,716777,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-03,827584,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-04,816728,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-05,865328,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-06,852235,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-07,820749,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-08,808317,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-09,803990,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-10,843825,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-11,807738,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2023-12,761344,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-01,719358,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-02,731958,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-03,765134,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-04,762386,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-05,831662,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-06,851477,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-07,864974,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-08,826444,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-09,832963,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-10,857599,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-11,850259,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ro-Ro,International voyages,2024-12,830212,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-01,13906,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-02,21566,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-03,38263,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-04,10357,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-05,2861,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-06,3051,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-07,6288,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-08,6320,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-09,7980,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-10,18747,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-11,21850,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2019-12,33124,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-01,6501,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-02,16618,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-03,6317,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-04,5722,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-05,2322,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-06,7536,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-07,5484,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-08,10588,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-09,5545,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-10,7493,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-11,5478,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2020-12,8995,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-01,9769,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-02,12699,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-03,15383,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-04,10424,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-05,6210,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-06,5415,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-07,5911,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-08,15501,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-09,12733,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-10,9422,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-11,16182,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2021-12,16529,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-01,4558,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-02,7288,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-03,39963,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-04,7742,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-05,5672,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-06,5084,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-07,11400,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-08,13054,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-09,14954,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-10,10451,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-11,7123,OECD Country
World,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,International voyages,2022-12,23221,OECD Country
